feature	Bacteroides	Unknown	Parabacteroides	Odoribacter	Escherichia-Shigella	Akkermansia	Blautia	Alistipes	[Ruminococcus]_torques_group	Faecalibacterium	[Ruminococcus]_gnavus_group	Streptococcus	Bifidobacterium	Agathobacter	Cetobacterium	Collinsella	Clostridium_sensu_stricto_1	Barnesiella	[Eubacterium]_coprostanoligenes_group	Christensenellaceae_R-7_group	Tannerellaceae	Anaerostipes	[Eubacterium]_hallii_group	UCG-002	Roseburia	Phascolarctobacterium	Ruminococcus	Incertae_Sedis	Dorea	Klebsiella	Prevotella_9	Clostridia_UCG-014	Parasutterella	Dialister	uncultured	Intestinibacter	[Ruminococcus]_gauvreauii_group	Subdoligranulum	Lactobacillus	Lachnoclostridium	Monoglobus	Lachnospira	Alloprevotella	Bilophila	Paraprevotella	Coprococcus	Eisenbergiella	Veillonella	[Eubacterium]_eligens_group	Butyricimonas	Holdemanella	UBA1819	Butyricicoccus	Desulfovibrio	[Eubacterium]_siraeum_group	Fusicatenibacter	Tyzzerella	Erysipelotrichaceae_UCG-003	Colidextribacter	Acidaminococcus	Negativibacillus	CAG-873	Frisingicoccus	[Eubacterium]_xylanophilum_group	Sutterella	Megasphaera	Erysipelatoclostridium	[Clostridium]_innocuum_group	Flavonifractor	Candidatus_Stoquefichus	Rikenellaceae_RC9_gut_group	HT002	Succiniclasticum	Turicibacter	Porphyromonas	Lachnospiraceae_ND3007_group	Faecalitalea	Clostridia_vadinBB60_group	Muribaculaceae	Hungatella	Coprobacter	[Eubacterium]_ventriosum_group	Lachnospiraceae_UCG-001	Erysipelotrichaceae	Adlercreutzia	Mogibacterium	Romboutsia	UC5-1-2E3	CAG-352	Terrisporobacter	UCG-005	Sellimonas	Lachnospiraceae_NC2004_group	Haemophilus	CAG-56	UCG-010	UCG-003	Anaerotruncus	Ligilactobacillus	Proteus	Lachnospiraceae_UCG-004	Prevotella	Gastranaerophilales	Peptococcus	Eggerthella	Family_XIII_AD3011_group	Prevotellaceae_NK3B31_group	RF39	Limosilactobacillus	Actinomyces	Izemoplasmatales	Sarcina	Fusobacterium	Victivallaceae	[Eubacterium]_nodatum_group	Senegalimassilia	[Eubacterium]_ruminantium_group	Clostridioides	Lacticaseibacillus	Weissella	Lachnospiraceae_FCS020_group	Holdemania	DTU089	Victivallis	Family_XIII_UCG-001	Coprobacillus	Ruminiclostridium	Enterococcus	Merdibacter	Hydrogenoanaerobacterium	[Eubacterium]_fissicatena_group	Sanguibacteroides	Anaerostignum	Slackia	Peptoclostridium	Catenibacterium	Granulicatella	Clostridium_sensu_stricto_13	Lactococcus	Eubacterium	Coriobacteriaceae_UCG-003	[Eubacterium]_brachy_group	Lachnospiraceae_UCG-010	Fournierella	Howardella	Prevotella_7	Oscillibacter	Cloacibacillus	Enterorhabdus	Anaerobiospirillum	Megamonas	Rothia	Gordonibacter	Oxalobacter	DTU014	[Clostridium]_methylpentosum_group	Harryflintia	Defluviitaleaceae_UCG-011	NK4A214_group	Catenibacillus	Marvinbryantia	Lachnospiraceae	Succinivibrio	Atopobium	Fenollaria	[Bacteroides]_pectinophilus_group	Anaerofustis	Enterobacter	Staphylococcus	Christensenellaceae	Paludicola	GCA-900066755	Allisonella	Prevotellaceae_UCG-001	UCG-008	Campylobacter	Dielma	Lawsonella	Paeniclostridium	Mailhella	Peptoniphilus	Rikenella	Stomatobaculum	Christensenella	Lachnospiraceae_NK4B4_group	Tuzzerella	Murimonas	Syntrophomonas	Phocea	Muribaculum	Libanicoccus	Faecalicoccus	Succinatimonas	Lachnospiraceae_UCG-003	Pediococcus	Alloscardovia	Olsenella	Solobacterium	Lachnospiraceae_UCG-002	Scardovia	Oscillospira
NW016-2-3	-0.79409976950143	-3.08766930923508	-3.3912855258455	-6.1857013921956	NA	NA	-5.04274343835356	-6.41311188829868	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.24710193685975	-8.96330897085915	NA	NA	-7.24710193685975	-9.4487357980294	-7.31123227427946	NA	-7.68320105166642	-8.60073889147445	NA	NA	NA	NA	-9.1857013921956	NA	NA	NA	NA	NA	NA	NA	-5.81646758252988	-6.86377329730824	NA	-4.46688314473966	-9.4487357980294	-5.52273637947317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.60073889147445	NA	NA	NA	-6.07022417477567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.1857013921956	NA	NA	NA	NA	-8.4487357980294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW016-3	-1.0077295087373	-3.09835332036875	-3.93660225037214	-5.9192201721439	-9.84349284598066	-5.84349284598066	-3.82314420058885	-5.63049912264646	-9.60248474647686	NA	NA	NA	NA	NA	NA	-9.98099636973059	NA	-4.75217767923471	-9.49556954256035	NA	NA	-7.65906827484323	-8.44494346949038	-8.91060704183919	NA	-5.8191086873537	-10.1329994631756	-10.4955695425603	NA	NA	NA	-10.1329994631756	NA	NA	NA	NA	NA	NA	NA	-5.45743441367358	-8.01752224575571	NA	-4.49556954256035	-8.17364144767299	-6.0455366219253	NA	-10.9809963697306	NA	NA	-7.68821462050274	NA	NA	-10.302924464618	NA	NA	NA	-9.60248474647686	NA	NA	NA	-8.77936250856094	NA	-9.98099636973059	-7.34872815423108	-6.68821462050274	NA	NA	-11.302924464618	NA	-12.302924464618	NA	NA	NA	NA	NA	NA	-9.98099636973059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.2585303452595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.65906827484323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.9809963697306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW016-4-1	-2.53328035989761	-2.52534908626139	-5.19333217375044	-8.40404279003926	NA	-1.26812668076184	-4.11506511695318	-7.68581375845464	-10.0363110055388	NA	NA	-9.65779938228504	NA	NA	NA	-8.89880748178883	NA	-5.40987186884145	-8.71438291065141	NA	NA	-8.22895608348117	-8.40404279003926	-8.60335159826266	-9.65779938228504	-7.45134850481761	-9.18831409898382	-10.1883140989838	NA	NA	NA	-9.18831409898382	NA	NA	-11.0363110055388	NA	NA	NA	NA	-5.34143081273958	-6.24971464364796	NA	-6.61677211402499	-6.78838349209518	-6.24971464364796	NA	NA	NA	NA	NA	NA	-8.55088417836853	-9.55088417836853	NA	NA	NA	NA	NA	-8.50025810529856	NA	-8.83467714436912	NA	-8.65779938228504	-7.60335159826266	-9.65779938228504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.55088417836853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.89880748178883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.83467714436912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.77327659970497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW016-4-2	-1.247032385553	-3.17780860051815	-3.61381471622462	-7.6539373445548	-9.48792739311587	-2.94136840469606	-4.27677972894705	-6.57686112153616	NA	NA	NA	-11.2041344271153	NA	NA	NA	-9.36763315939816	NA	-4.29210052823081	-9.3110496310318	NA	NA	-8.15350835404532	-8.39677950505768	-10.3110496310318	-8.12884629981105	-5.68956125428553	-11.0114893491729	NA	NA	NA	NA	-9.20413442711528	NA	NA	NA	-12.4265268484517	NA	NA	NA	-5.43028876724793	-8.6539373445548	NA	-4.77786967241319	-6.84156434773057	-6.18494086188197	NA	NA	NA	NA	-10.1045987535644	NA	-11.0114893491729	NA	NA	NA	NA	-10.0114893491729	NA	NA	NA	-9.61917192639413	NA	-10.0114893491729	-8.17859933500815	-7.92402650792255	NA	NA	NA	NA	-11.6895612542855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.42652684845173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.80203598354394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW016-5	-6.93397082351354	-3.40306867091778	-7.7453612588063	NA	-9.13238438191554	-0.429190665200075	-3.5086435534379	-11.4177866007778	-9.83282410005664	NA	NA	-9.37339248141934	NA	NA	NA	-10.7173468826367	NA	-7.81787375859067	-9.06023459615971	NA	NA	-7.08686972266318	-7.97484310492906	-9.20833323514884	-10.0958585058904	-11.2478615993355	-10.025469177999	-9.37339248141934	NA	NA	NA	-12.0958585058904	NA	NA	NA	-11.8328241000566	NA	NA	NA	-6.80307675666258	-7.78842998069818	NA	-8.86319774910016	-12.4177866007778	NA	NA	-10.1698590873342	NA	NA	NA	NA	-8.48704926321491	-9.02546917799903	NA	NA	NA	-9.20833323514884	NA	-9.46359029039092	NA	-9.24786159933548	NA	-9.9583549821405	-8.28850358383283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.37339248141934	NA	NA	NA	-10.025469177999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.4177866007778	NA	NA	NA	NA	NA	NA	-12.0958585058904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW018-1	-0.960036721228237	-4.24145346412051	-3.88222961957291	NA	-11.6617144854771	-4.63301905247667	-4.9553418115823	-4.28667505413021	-5.57122395152923	-4.86358988947307	-9.18366718867249	-10.6617144854771	-7.5864263581729	-5.81801771635581	NA	-7.5864263581729	NA	NA	-8.42467528817629	-9.82521321776001	NA	-6.07246462635288	-10.0096377888974	NA	-5.94550745147773	NA	-7.75482388986862	-12.1471413126474	-7.9144805558571	NA	NA	NA	-10.5621788119262	-5.79311237459299	-9.11151740291665	-7.37103732457421	-7.66171448547713	-6.66171448547713	NA	-8.24025071703886	-8.68770969401008	-6.37103732457421	NA	-7.31932228803006	NA	-8.71418190537127	NA	NA	NA	NA	NA	NA	-7.00963778889744	NA	-12.1471413126474	-6.85435956341953	-7.36054495075657	-7.71418190537127	-8.68770969401008	NA	NA	NA	NA	NA	-7.27924484865472	NA	NA	NA	-9.07675198475598	NA	NA	NA	NA	NA	NA	-9.61108841240716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.00963778889744	NA	NA	NA	-11.2991444060924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.6617144854771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.4690694075347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW018-2	-1.14789678780605	-3.867242024507	-4.46759505992975	NA	NA	-4.9845574605331	-5.52633402808222	-4.37239832210317	-6.37587889083813	-3.78859507820686	NA	NA	-6.62642235248873	-5.00058757035205	NA	-5.38286532115424	NA	NA	-6.81197800564481	-10.7474377534501	NA	-6.95042477561395	-9.26201092627986	NA	-7.56157120813876	NA	-6.56951996125425	NA	-8.09208592483754	NA	NA	NA	NA	-6.00327665787969	-8.23647583417272	-9.06936584833746	-7.91961872883278	-6.71181384371938	NA	-7.85991248270851	-7.2880061348128	-4.71401475191265	NA	NA	NA	-8.89944084689515	NA	NA	NA	NA	NA	NA	-6.61815473650513	NA	NA	-6.69432641699054	-6.83096110901238	-7.98190300708712	-7.98190300708712	NA	NA	NA	NA	NA	-6.49193702030171	NA	NA	NA	-7.80257930764256	NA	NA	NA	NA	NA	NA	-8.85991248270851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.2880061348128	NA	NA	NA	-11.0693658483375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.60993422970016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0693658483375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW018-3-1	-0.918062107588275	-3.90803674216015	-4.6093619761593	NA	NA	-4.5016244894956	-6.19597044972402	-3.57121254269776	-6.12370016323386	-5.58166398742072	NA	-10.6853552904629	-5.91006157763764	-6.78588216641691	NA	-6.72045909141886	NA	NA	-7.22592367182565	-9.99347758582528	NA	-7.24624365620524	-10.9263633899667	NA	-9.13786749516045	NA	-7.19597044972402	-10.9263633899667	-6.89394191227436	NA	NA	NA	NA	-6.5529049944393	-8.71336966663254	-9.17634164297509	-7.74193881882931	-6.57844008654643	NA	-7.64432802220289	-9.2983321673537	-6.19597044972402	NA	-7.97640407246633	NA	-8.5031519592422	NA	NA	NA	NA	NA	-10.9263633899667	-6.14739026927896	-10.385795008604	NA	-7.43159869821716	-7.4432805032648	-8.45505767104115	-6.68535529046294	NA	NA	NA	NA	NA	-6.67154949093791	NA	NA	NA	-6.96794249371814	NA	NA	NA	NA	NA	NA	-10.5784400865464	NA	NA	NA	-10.4789044129955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.5784400865464	NA	NA	NA	-12.0638669137167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.92636338996674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6853552904629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW018-3-2	-1.01719106183415	-4.87459570897847	-3.41364573022113	NA	NA	-4.56048711855041	-6.21897865469353	-4.04591394572065	-6.26204737658541	-4.23676796813706	NA	NA	-6.53385199204694	-4.99658623335708	NA	-6.66258530616914	NA	NA	-7.80394115541468	NA	NA	-6.26204737658541	NA	NA	-7.2475478068903	NA	-7.64347648322144	NA	-7.53385199204694	NA	NA	NA	NA	-7.08404907460742	-7.80394115541468	-6.91412407316511	-6.91412407316511	-6.2475478068903	NA	-8.30644149594387	-8.36784204060801	-6.2049034694818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.05851398250028	-9.89140399666502	NA	-6.58762324848792	-9.08404907460742	-8.64347648322144	-7.84700987730657	NA	NA	NA	NA	NA	-5.78287953988685	NA	NA	NA	-8.9845134010565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW018-4	-1.06044414061697	-3.93308304182594	-4.88306925746361	NA	-11.3772105303886	-3.70883202147976	-6.10241641109228	-3.7405859098449	-5.9271776097535	-5.40977839284498	NA	-10.8626373575588	-6.47720632036527	-5.46688902937976	NA	-7.18456545244616	NA	NA	-6.58465261025903	-9.7922480296674	NA	-7.07604099566799	NA	NA	-7.42967795028269	NA	-8.30192240308432	-10.8626373575588	-8.07604099566799	NA	NA	NA	NA	-6.00963976994548	-9.23036914205928	NA	-7.1401713330877	-6.24792751344359	NA	-7.61470984411521	-8.20728552894624	-5.07342978221145	NA	-8.30192240308432	NA	-8.37721053038855	-10.8626373575588	NA	NA	NA	NA	-10.1845654524462	-7.04501410004736	NA	NA	-6.46346626373897	-6.35801696515524	-7.39014958609605	-7.33907540150178	NA	NA	NA	-9.72513383380886	NA	-7.07604099566799	NA	NA	NA	-10.8626373575588	NA	NA	NA	NA	NA	NA	-10.1845654524462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.45664499788296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.8626373575588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.72513383380886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.1845654524462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW018-5	-1.01896619752564	-3.86501832295475	-4.36486421003795	NA	NA	-3.44335382515666	-5.85883217853852	-3.78911488747813	-5.89816459093662	-6.06311399708822	-9.44732637022993	NA	-6.85530911197482	-6.5981512724777	NA	-6.82743007939938	NA	NA	-6.20387233336565	-9.53478921148027	NA	-6.60405187391738	NA	NA	-9.89093302170554	NA	-8.49039509212181	-9.94982671075911	-6.92007936736506	NA	NA	NA	NA	-5.46332684892364	-9.53478921148027	NA	-6.97254678725919	-6.71461024906508	NA	-7.56900492681818	-9.62789861587175	-7.15974978013334	NA	-11.2128611165929	NA	-9.14247178870151	NA	NA	NA	NA	NA	-10.1424717887015	-8.09184571563154	NA	NA	-7.4262647547021	-6.18606105724919	-8.30597052098439	-6.58642197989559	NA	NA	NA	NA	NA	-8.65214616211843	NA	NA	NA	-7.24016846258864	NA	NA	NA	NA	NA	-9.7799017093168	-11.9498267107591	NA	NA	NA	-10.1424717887015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.9498267107591	NA	NA	-11.7274342894227	NA	NA	NA	-10.8343494933392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.2128611165929	NA	NA	-11.075357592843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6278986158717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW019-1	-2.34958661442298	-3.50906036209639	-2.74787026811424	-6.92461009111287	-10.4771511141416	-3.16064329503853	-7.2547586928052	-3.39606718545401	-7.35061870821271	-6.54483792165322	NA	-5.90830827878376	-7.45330437218728	-9.92461009111287	NA	-8.27551725297199	-5.70808467680841	-5.9874369285683	-5.90022593248591	NA	-4.79720192178834	NA	-9.68360199160907	-6.92461009111287	NA	-6.51985556509588	-4.69404373833072	-8.86047975369315	NA	-8.76933186563496	-6.60925465014899	NA	-7.87624706955147	NA	-8.62915420758669	NA	NA	-9.92461009111287	NA	NA	NA	NA	-6.67668257766928	-11.799079209029	-7.395357022978	-8.62915420758669	NA	NA	-8.00900227840324	-6.6358488601607	-10.4771511141416	-10.9246100911129	NA	-6.56386274733497	NA	NA	NA	NA	-9.62915420758669	-6.17947056550096	-9.47715111414164	NA	NA	-11.0621136148628	NA	-5.36445098139228	NA	NA	NA	NA	NA	-5.5543189746641	NA	-9.02648970513208	NA	NA	NA	-10.799079209029	NA	NA	NA	NA	NA	NA	NA	-8.86047975369315	-7.47715111414164	NA	NA	NA	-10.2141167083079	NA	NA	NA	NA	-11.5766867876926	-8.00900227840324	-8.27551725297199	NA	NA	NA	NA	NA	-10.2965788684998	NA	NA	NA	NA	-10.799079209029	NA	NA	NA	NA	NA	NA	-11.0621136148628	NA	NA	-12.0621136148628	NA	NA	NA	NA	NA	NA	NA	-10.5766867876926	NA	NA	NA	NA	NA	NA	-10.2141167083079	NA	-9.47715111414164	NA	-9.9917242869714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0621136148628	NA	NA	NA	NA	NA	NA	-10.6836019916091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW019-2-1	-2.16695904529044	-3.64597846929713	-2.59164306220587	-6.65663695079586	NA	-3.0994491161763	-8.1130152454556	-3.62190792068086	-8.63238940454918	-7.031485359959	NA	-6.19942999727307	-8.36935499871538	-10.0798483815204	NA	-7.47319080969992	-6.49488588079924	-7.19942999727307	-5.84579304265837	NA	-5.47319080969992	NA	NA	-7.031485359959	NA	-6.90992338007809	-5.57927806808962	-9.29135248671411	-8.8388402820166	NA	-4.83537642671303	NA	-8.32982663452875	NA	-8.8388402820166	NA	NA	NA	NA	NA	NA	NA	-6.55059531338553	NA	-7.56200007665778	-8.21735190527033	NA	NA	-7.25387778129545	-6.42033892743419	-9.29135248671411	-10.3693549987154	NA	-6.00012118904966	NA	NA	NA	NA	-10.0798483815204	-5.96185117212195	-10.5392800001577	NA	NA	NA	NA	-5.04742690382802	NA	-11.5392800001577	NA	NA	NA	-5.36435431765702	NA	-8.89542381038297	NA	NA	NA	-10.2173519052703	NA	NA	NA	NA	NA	NA	-11.2173519052703	-8.5392800001577	-7.70638998599295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.73192507810009	NA	NA	NA	NA	NA	-9.63238940454918	NA	NA	NA	NA	-10.2173519052703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.5392800001577	NA	NA	NA	NA	NA	NA	NA	NA	-8.40999698321273	NA	-10.5392800001577	NA	-10.5392800001577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.0798483815204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW019-2-2	-2.40009233180975	-3.87002599251296	-3.18810665406303	-7.15286211610175	-9.64114859741123	-2.76941444721633	-6.60162023322459	-4.17626254868183	-9.05618609669008	-6.2336447708178	NA	-5.74498440839577	-6.60162023322459	NA	NA	-7.74498440839577	-6.53494919357931	-8.56314608540996	-6.2336447708178	NA	-5.39322108396765	NA	-9.05618609669008	-7.12457307167033	-10.4891455039662	-8.25648474717591	-6.21861656158546	-8.25648474717591	-7.70254914207538	NA	-3.83379367535363	NA	-7.48914550396618	NA	-7.95309260372597	NA	NA	NA	NA	NA	NA	NA	-5.82238891208138	-11.0037186767959	-7.05618609669008	-8.22611109813239	NA	-11.0037186767959	-6.73425800180271	-6.61140125401718	-9.48914550396618	NA	NA	-6.30327895865485	NA	-11.4891455039662	NA	NA	NA	-6.15286211610175	NA	NA	NA	-10.0037186767959	NA	-4.2953737605695	NA	NA	NA	NA	NA	-4.37853169846529	NA	-9.90418300324503	NA	NA	NA	NA	-9.11063388071245	NA	NA	NA	NA	NA	-11.0037186767959	-9.35164198021625	-8.5256713799913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.11063388071245	NA	NA	NA	NA	NA	NA	NA	-10.8110735988535	NA	NA	-9.81107359885354	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0037186767959	NA	NA	NA	NA	NA	NA	NA	-11.0037186767959	NA	NA	NA	NA	NA	NA	-9.64114859741123	NA	-9.05618609669008	NA	-7.72361075760321	NA	-10.8110735988535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.4891455039662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
