Feature ID	Taxon	Confidence
35613b43cb4efcca4a5227a79ebb456b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas;s__	0.9999991401911361
75ea686471e5fc2a4fb721b2c8b7d664	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas;s__	0.99999927653426
1f4cfefc0e72dd65ac3e319a0c7c999e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Ruminiclostridium;s__	0.9096336301129418
e6ffc704472e772a5779373d012bc310	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Ruminiclostridium;s__	0.9142090633272338
67f30f474c892ff004b7b44727b84f70	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9291499928817425
bdbc1a3c91979c770d0498ee8a69ed87	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.8438349777050062
c3d26b713b9d9170cce2b0366a6cd403	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.8885229386998658
f035c47316045e9cbaa8b6a711e4bf7d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.8907819473663947
788ef67feba5be9412f957db7bb0a810	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9792407614464886
a32ad76b44bea3d43c4eea26c7e4873d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9614980500187036
5f18b10f266341622bd6d2e18db2564a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9865391345398611
25a3063895034ee24cc6d3dc02e50cb9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9360467519964867
96f67535fd648c4ed235dd6e8d9f4399	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.8659679097337128
4b1b485e087e7c8d153d83e26ad31109	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9711302148622585
437059677b670b10c4d57b49be280c2f	d__Bacteria;p__Firmicutes	0.9960787274464964
29fec15cb66ee73c5aa4411235d98cb0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.8789765413655987
50983555394840e992fb29b0c9049ede	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9607124040261054
c2184bf99bd9a2536c0fd9e0277b455f	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	0.9552201502991771
d5f9cbd536729c00341dae5c6e211d74	d__Bacteria	0.999997656410381
b979eee56e50ab0a03e8a78c85de84cb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9266924593444892
842f9b1464a5293984b7b86803604e90	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9232729388174716
cbba0100ffddd2efc490e1d910e17bad	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.921054450801593
f137ab45f8b096eea4da96c9038ca7c1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9497778614983454
d80a6b759e40e78304a8489e1a6b574f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9606830368381293
9980d20199bb8dc0c2d3828d5aeb485b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.8181154594563824
7587c9440df4cc4995eb240f703014e3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7818965504377179
8c853cf7486dbb7a3f03f799a95d2ed9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.744299780507832
5ad030e33cf40149cdef7fbaf34e0a28	d__Bacteria;p__Firmicutes;c__Clostridia	0.9957047861587606
f031bd70858f72030de538b8b5b60a13	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.8776911412118571
4d59d47bd6195345c91566f99e17c496	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.8908876457843171
f8f1ff31f41b6a542ca24d05fb57885e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.934536911393296
9f7a226f2c85b985323eac99503349bf	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9384891845719309
1655e554bf5118b6d61542df74e5bce1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.902639322977705
cb6c506566b322bc491e4596c7b6d505	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.8708894649746407
270ad762cd9fa481882c9f21efe4f7b3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.8641958662745575
92c250f6516bf8b1e71aca05c193bf7e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.8070640579072861
090ccd1699a7150252c84c07a64e871e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.8046692463051391
b170c83b60a12b0dec3c53aa7ccec64d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996541507708752
2f2bc9c2e2e4b3374f30c20cf06cd66e	d__Bacteria;p__Firmicutes;c__Clostridia	0.9448607537949448
7595253219dd997ff7076870635a25c9	d__Bacteria;p__Firmicutes;c__Clostridia	0.9973397024260661
f26d107840c2acc3bcdf761e145defed	d__Bacteria;p__Firmicutes;c__Clostridia	0.9972332680475785
4175503827fe69e18039d9623e732e5f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9243615271263262
970fdb3512f5832ec55b9eb229001bf0	d__Bacteria;p__Firmicutes;c__Clostridia	0.9950668365357156
d606898035b3d6c98b9e407545fcedd7	d__Bacteria;p__Firmicutes;c__Clostridia	0.9910627497842365
2b941ee73c9228a6d8c4712e4a646a85	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;s__	0.7501307025590153
8f6f5a93cffabe69cccf22693fbe1f56	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;s__	0.7300274743956673
bfdaf4731abd50def2d108f957daec83	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;s__	0.8391790579799443
8f6036219d8615bf8f2f85f6cb7cb444	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__	0.9998113592314342
8aebd4b182167a79e853379e8690d4d6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__	0.9998024201578519
58f179525b9fb1b9afffaffe2792e6ee	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales	0.7294726489194894
737c4159a8e71ee5777057696004859c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__	0.9997834747002273
e9919507ed82739fccc214a73349d7ee	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7003505216246353
102906a5fe104e498cbf06f7cbe8f8f4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9910965809510076
149baa967506da5ec643c6b7e6db2ce2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7851641334578324
ab0c9c89391564490fc23125e879f9f9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7461046938649403
3c646c85504536747b505fd01bfbad38	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.787868351147947
d7c8779cdc2f2ce8a8298185a131da48	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.988577689546797
8197f0114b565b922ba2d6901b8c4f56	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Candidatus_Stoquefichus;s__	0.9811680962064663
e3dbf525146ade1504f5ecab9147dd77	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.9469593880739742
aeb5ddbb3a258a323b067c9bb8a90b95	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.9629646379803292
7fabf5896a0b02bbee776783c4ef551b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9997839534536329
ca2ce6885edfd54013b83d373e4d3ca5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.8233882636026812
25b811bb5df1471c218b0952d5e02439	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.823223648809477
64e0cf7a14cf458ce34d8d04474c0a70	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.800208995955863
45cd6f7dc3388cbbd16283378ca56700	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.7423854060471818
1e960bd0689c2d78012c0ec7c940b000	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.997788016936616
8dc0d358d826b7b957669f551c542ca0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998699892755036
074479662b97949b1d8b667d3c7bf88c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.9986559973124817
d1f2f498df0bd715c4d2a5d83ec60f2c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.8747888017116489
cfd910bb1db778dd074230a90a7ba952	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998664848251188
483599e02e92b150e6b56421ad179712	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998621641250864
a77d56bb278a9e262bef38ab92d8e0eb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999048383322061
769cbba9954bfddda36f4aaf458f2e04	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.7793520994687775
da10b4b60e58a3b747d11329b39d80d7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999595953390519
32cefae6276c7bc1121634f68460ada1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.7867064707839366
9743ad5b9e11e93fa83a0ab5c527d1bd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.7336936887160276
b15d3abe4918a7852c69b2b48a9014dd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.8163839056952091
54f36b38845aa37fc22e136be4b5c869	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999260392153835
75d2a22b223c544958bcb984ee3e9f19	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999458734394358
a96337f568f0da1ef46dc0df23ee6324	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999235823871766
561e16ff0b7ab15364902d55cf8ae124	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998977527009888
5dd0135633f511e74a4c2f4896dfcd95	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999202925506372
804b8f953da6cafafb6b6ad664352d54	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.7267620415246031
6f95afab64c7e449a66482f0e9d7de67	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.8024547146495872
d2b445be5edef03741af8a41341a7bb2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9524614140057642
4c593af9e489b7f929ea0baaa1597d05	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.8172241457830359
283022b73abb9caf4876ad4fe7e7b093	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.779317363421981
a6ff2b99f91aca44e13f103dc54aa83c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__	0.9856952945127625
06e16543baf9d1e8ba9b7db8b694f552	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9817207515872792
db8d8c3c38de401cdeb4bb42568c2b40	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996496241724544
65d8d474037d9b9a806bc670eee2e49f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.99972584828631
88a306758235b1cb34244a4baacd45f6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999475063918617
9926099fa7e1d7faee7dfba949a901ff	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996432452239193
36bdbad84c94df30d4375c1156f923e5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.8234764707693455
acf9d464c32fa8e3ffb1efd1bac98e47	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9990769219563934
216637fc14814abde6ac3e4e9fc2b9b3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996534792136397
ccddca3bf1181aa13ed1fe219537467d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9987763775017989
1401e18528ece47249f9eeb478bad035	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998809555203556
86a0ffd6f2ad50aef063530e0fcf9bd5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998663328983312
639b4e488a78554aef7d707b2e31f77d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9935349339363073
b4a94f3d3a1781b423214be599ee7f69	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9997218536896689
ae9ceb36c0272f0c2434dd72184d4603	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998013932248366
7a042b74ed62158016ecfa7033cd16dc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996807134712146
f7afc8ca1fb8e6f4dfee2d3d733cbf33	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9963638283725773
c6b851c358d080cca0ac37bc654f23fb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996143962265807
ed8d09bed479db9c798aa6c99ca9ae5b	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9197260563280945
fd37bb9d326f21bf501bb80a90987128	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9228464383376483
b0efa3dcd40c447ced2abe0209469e00	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9221486318644758
62ebdd89c9f95c6751c974af06d0520f	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	0.9999985552918735
3a10cde8d532e03a9bb1a2f72ebbe915	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9990919880687963
3a1c42dbd0c7682d5b64cc4b9f630187	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001;s__	0.7236236680261837
40eb8c954cf698ddd96c72d7b3522370	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9084783622495343
9547674de87d06b7e40fca25eaaa6e43	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.95141088671946
37046e15d6d13e2e4193e5965cb950b9	d__Bacteria	0.9999999322391968
abaa33d67ab3cf15bc13a1aa06fae727	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9597295209683641
ef16bbc53262f10eb5a8aec32f674149	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9846428914998522
492e69293bc1815cd5020242f4c2bc67	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9923054442138161
6084b0a671e3ae907ee268d2f2189163	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9904717148948529
c7dcb653fd4f4eae74b23c11d21858dc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9916502399165791
55ebf28005177f90489a0e1d3ec5814a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9916927845373459
5d1e3c4ef54a4ec1efded05541fda04d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.950686307510241
878699bc178697218bb123a28473e2eb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.8367851509078208
d2a8242f13fbb1e540823b29afc234e0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.8109488870383518
a212f4aee9669048458c203b4bceaa7c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7945238554755715
0156b8d3b4d8007c415a48e207f3f34f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.8815797173593176
cd6eda51b4bb9f92adfa502afc1cf8b7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7584765120854624
4c88d3fd54be19ac72b4fa3dea16073c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9790487404355
b288c02f53615376c9fa5e95fa752809	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.8793532637799042
25768baceca1663d805cab542742f365	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.7352720258655341
931639e2076dfb38c238c847bf5f5a23	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999646283281393
3fd44daf625e6542279538c956c26e15	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9435818739805372
1a8c5f9b8eb273fb94119dcb8853c590	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.8921145756725947
246e01c8fe320213c2b60305fc3386e0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.9842608140697108
1f37881c545dd3056c5c955a27b9fadc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9997201314164982
0c067005ce0b60c06b9b8b65f9000797	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996982795643143
c4d40537873a9dabc37510cce0c20040	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9935161409059886
e41befa6ee9d6c20e78b04a89e6f71ec	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9928769498149056
9577f5927b53d2ee863496bee8740ade	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__	0.9814156361773876
2441df24b07ddb83d264251a48413505	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9997136519457241
20e1354cd4a289f57db034aeb7519b8e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7100889183278677
00e2006992bcd8ca92a0b2ead32290f8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;s__	0.8154909080122272
da9c73795f811ff1d08c550e11f6e3f3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999501188028331
1419bc689e26c9b7d76d73eaef14f02e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999601519783634
ff91b9dde6c7fa427d9aac0bfe38c1b5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999362524240046
973a26942fef0ed555f3fb00683b1984	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999462759731453
e008d5aba0a5ccbfca7bf445c894f2bb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999684619367049
d8f997ab3f83483f12aabe119670a827	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999512363600773
5960bc7cef1fae43767560d80d5c75ba	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999597924581951
6243fabf17c34fc7b86b15331b48c494	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999187763061466
47c79b41c7ffdcb19e9b39df9a47cb77	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999349986803524
3038cf29ecfc17de330991e904efa6bb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999900502951605
bc68d21c6333a11aba5bbbd39159b4ad	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7486359642063868
cc5ef78b0edccd60342d9aa139b936a5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999244149592832
b6a68989ba97e0f906a88ce522df8ce4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7881933870071856
a476ad1aeed763039203dd3c4d33599d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7007748899632399
998816c15690080ba2e7bd9ab6dae7b6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.9249173050041128
7adddea2aa7e536f1ac8727129a4030f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.8857231443666624
c2baec5c892342caca7bf9b61cf2bdfa	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.8357445682402093
6a3c3b819274483309f973268f0589f7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.8203914551390633
b68b39f5358eed9927b516f74f7cd5d1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.811786370826495
b432cadbf27b7521b2b52c67b9bcb95d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.7903642689732838
d5a2f72499dc86b19c17a41d554c0e45	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.949149295194006
1336dce5340791e83553c7faec02a721	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.9289057406683128
