"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Desulfovibrionaceae"	"Sex"	"Female"	"SexFemale"	-3.59727990845383	0	1.84286257559049	0.0509374211592379	0.773793790303777	0.0992802214441221	0.799987109869034	NA	"prevalence"	205	169
"Desulfovibrionaceae"	"TimeNW"	"TimeNW"	"TimeNW"	1.6472558811062	0	0.868413813595751	0.0578469568797994	0.773793790303777	0.112347643339346	0.799987109869034	NA	"prevalence"	205	169
"DTU014"	"Sex"	"Female"	"SexFemale"	-2.99316724242556	0	1.70796895519351	0.0796927335612309	0.773793790303777	0.15303453534	0.799987109869034	NA	"prevalence"	205	18
"Enterococcaceae"	"Age"	"Age"	"Age"	2.25448164830238	0	1.12450141077551	0.0449767084481282	0.773793790303777	0.0449767084481282	0.799987109869034	NA	"prevalence"	205	12
"Enterococcaceae"	"Location"	"Center"	"LocationCenter"	-3.89368330347133	0	2.25651821761067	0.0844325268918746	0.773793790303777	0.0844325268918746	0.799987109869034	NA	"prevalence"	205	12
"Erysipelotrichaceae"	"TimeNW"	"TimeNW"	"TimeNW"	-0.773003050410951	0	0.350199600948665	0.0272916178553745	0.773793790303777	0.0538384033055852	0.799987109869034	NA	"prevalence"	205	174
"Eubacteriaceae"	"Age"	"Age"	"Age"	-1.26288218106052	0	0.705501454892968	0.0734460328446973	0.773793790303777	0.14149774594877	0.799987109869034	NA	"prevalence"	205	30
"Fusobacteriaceae"	"Age"	"Age"	"Age"	1.72017756262545	0	0.899086876578345	0.0557161128260823	0.773793790303777	0.108327940423716	0.799987109869034	NA	"prevalence"	205	23
"Gastranaerophilales"	"Location"	"Center"	"LocationCenter"	1.6066623270822	0	1.01479389878958	0.113366764822012	0.773793790303777	0.213881506277815	0.799987109869034	NA	"prevalence"	205	38
"Gastranaerophilales"	"Sex"	"Female"	"SexFemale"	-2.14479306921883	0	0.940663675120936	0.0226026518762562	0.773793790303777	0.0446944238806732	0.799987109869034	NA	"prevalence"	205	38
"Hungateiclostridiaceae"	"Location"	"Center"	"LocationCenter"	2.22834772610464	0	1.26869635800481	0.0790188628716267	0.773793790303777	0.151793745053728	0.799987109869034	NA	"prevalence"	205	44
"Izemoplasmatales"	"Sex"	"Female"	"SexFemale"	-3.12564655772023	0	1.64163059726283	0.0569116200997382	0.773793790303777	0.1105843076971	0.799987109869034	NA	"prevalence"	205	26
"Marinifilaceae"	"Age"	"Age"	"Age"	2.08205678244979	0	1.17727239191041	0.0769701794944176	0.773793790303777	0.148015950457432	0.799987109869034	NA	"prevalence"	205	129
"Marinifilaceae"	"Sex"	"Female"	"SexFemale"	-3.79703469933298	0	2.29319430882723	0.0977655466676618	0.773793790303777	0.185972991220097	0.799987109869034	NA	"prevalence"	205	129
"Monoglobaceae"	"FIScore"	"FIScore"	"FIScore"	-0.9445543696602	0	0.602685821069535	0.117058199467352	0.773793790303777	0.220413776872165	0.799987109869034	NA	"prevalence"	205	168
"Oscillospirales"	"Location"	"Center"	"LocationCenter"	3.89548201541706	0	1.92569729190991	0.0430840495618858	0.773793790303777	0.00107718727226359	0.178813087195756	NA	"prevalence"	205	23
"Oxalobacteraceae"	"Sex"	"Female"	"SexFemale"	-2.45992171270729	0	1.47592000542402	0.0955732857787659	0.773793790303777	0.182012318602982	0.799987109869034	NA	"prevalence"	205	17
"Pasteurellaceae"	"Sex"	"Female"	"SexFemale"	1.93734027406554	0	1.10935381409561	0.0807469840764549	0.773793790303777	0.154973892715467	0.799987109869034	NA	"prevalence"	205	35
"Peptococcaceae"	"Age"	"Age"	"Age"	0.870985322652238	0	0.542165412782545	0.108165476988912	0.773793790303777	0.018318062293759	0.675732964614221	NA	"prevalence"	205	80
"Porphyromonadaceae"	"Location"	"Center"	"LocationCenter"	2.37766128721926	0	1.09136275370665	0.0293601432041797	0.773793790303777	0.0578582683993894	0.799987109869034	NA	"prevalence"	205	26
"Porphyromonadaceae"	"TimeNW"	"TimeNW"	"TimeNW"	0.890232690279059	0	0.449132227992135	0.0474661308711138	0.773793790303777	0.0926792281623538	0.799987109869034	NA	"prevalence"	205	26
